tab_log_data;tab_log_log
"2025-04-19 15:22:04";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 2, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-19 15:22:04";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 2, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-04-20 09:58:14";"{""log"": ""estorno_item"", ""id_venda"": 3077, ""id_entidade"": 170, ""id_vendaitem"": 2}"
"2025-04-20 09:58:14";"{""log"": ""estorno_item"", ""id_venda"": 3077, ""id_entidade"": 170, ""id_vendaitem"": 1}"
"2025-04-20 10:03:22";"{""log"": ""venda_prazo"", ""id_venda"": 3080, ""id_entidade"": 170}"
"2025-04-20 10:11:17";"{""log"": ""estorno_venda"", ""obs"": ""erro]"", ""id_venda"": 3077, ""id_entidade"": 170}"
"2025-04-20 12:42:41";"{""log"": ""venda_prazo"", ""id_venda"": 3088, ""id_entidade"": 170}"
"2025-04-20 14:21:54";"{""log"": ""produto_estoque_secundario_del"", ""obs"": ""Não deu certo o controle"", ""qtd"": 568, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-04-21 09:18:50";"{""log"": ""venda_prazo"", ""id_venda"": 3094, ""id_entidade"": 170}"
"2025-04-21 09:53:08";"{""log"": ""venda_prazo"", ""id_venda"": 3095, ""id_entidade"": 170}"
"2025-04-21 09:54:48";"{""log"": ""venda_prazo"", ""id_venda"": 3096, ""id_entidade"": 170}"
"2025-04-21 10:01:43";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 3096, ""id_entidade"": 170}"
"2025-04-21 10:01:54";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 3095, ""id_entidade"": 170}"
"2025-04-21 10:02:44";"{""log"": ""venda_prazo"", ""id_venda"": 3097, ""id_entidade"": 170}"
"2025-04-21 10:03:14";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 3055, ""id_entidade"": 170}"
"2025-04-21 11:04:53";"{""log"": ""venda_prazo"", ""id_venda"": 3099, ""id_entidade"": 1}"
"2025-04-21 11:06:04";"{""log"": ""venda_prazo"", ""id_venda"": 3099, ""id_entidade"": 1}"
"2025-04-21 11:19:31";"{""log"": ""venda_prazo"", ""id_venda"": 3101, ""id_entidade"": 170}"
"2025-04-21 11:23:27";"{""log"": ""venda_prazo"", ""id_venda"": 3102, ""id_entidade"": 1}"
"2025-04-21 13:08:28";"{""log"": ""venda_prazo"", ""id_venda"": 3107, ""id_entidade"": 170}"
"2025-04-21 13:48:23";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 3102, ""id_entidade"": 170}"
"2025-04-21 13:52:15";"{""log"": ""venda_prazo"", ""id_venda"": 3100, ""id_entidade"": 170}"
"2025-04-21 14:11:11";"{""log"": ""venda_prazo"", ""id_venda"": 3110, ""id_entidade"": 2}"
"2025-04-22 09:12:52";"{""log"": ""venda_prazo"", ""id_venda"": 3114, ""id_entidade"": 2}"
"2025-04-22 09:53:54";"{""log"": ""venda_prazo"", ""id_venda"": 3116, ""id_entidade"": 2}"
"2025-04-22 11:53:41";"{""log"": ""venda_prazo"", ""id_venda"": 3128, ""id_entidade"": 2}"
"2025-04-22 13:10:56";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 3127, ""id_entidade"": 2}"
"2025-04-22 13:13:00";"{""log"": ""venda_prazo"", ""id_venda"": 3124, ""id_entidade"": 2}"
"2025-04-22 17:42:11";"{""log"": ""venda_prazo"", ""id_venda"": 3133, ""id_entidade"": 2}"
"2025-04-22 18:24:24";"{""log"": ""venda_prazo"", ""id_venda"": 3136, ""id_entidade"": 2}"
"2025-04-22 18:37:49";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 3137, ""id_entidade"": 2}"
"2025-04-22 18:57:16";"{""log"": ""venda_prazo"", ""id_venda"": 3140, ""id_entidade"": 2}"
"2025-04-23 09:00:59";"{""log"": ""venda_prazo"", ""id_venda"": 3143, ""id_entidade"": 2}"
"2025-04-23 09:07:51";"{""log"": ""estorno_item"", ""id_venda"": 3144, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-23 09:08:10";"{""log"": ""estorno_venda"", ""obs"": ""errado"", ""id_venda"": 3144, ""id_entidade"": 2}"
"2025-04-23 12:46:17";"{""log"": ""venda_prazo"", ""id_venda"": 3147, ""id_entidade"": 2}"
"2025-04-24 09:27:18";"{""log"": ""venda_prazo"", ""id_venda"": 3157, ""id_entidade"": 2}"
"2025-04-24 14:57:49";"{""log"": ""venda_prazo"", ""id_venda"": 3168, ""id_entidade"": 2}"
"2025-04-24 17:59:35";"{""log"": ""venda_prazo"", ""id_venda"": 3174, ""id_entidade"": 2}"
"2025-04-24 19:49:45";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 3169, ""id_entidade"": 170}"
"2025-04-25 08:17:49";"{""log"": ""produto_estoque_add"", ""obs"": ""Mateus devolveu"", ""qtd"": 20, ""custoun"": 100, ""id_produto"": 4, ""id_entidade"": 2}"
"2025-04-25 08:49:46";"{""log"": ""estorno_venda"", ""obs"": ""Pagou errado"", ""id_venda"": 2042, ""id_entidade"": 1}"
"2025-04-25 08:51:13";"{""log"": ""estorno_venda"", ""obs"": ""Pagou errado"", ""id_venda"": 1139, ""id_entidade"": 1}"
"2025-04-25 09:02:49";"{""log"": ""venda_prazo"", ""id_venda"": 3179, ""id_entidade"": 2}"
"2025-04-25 09:43:51";"{""log"": ""venda_prazo"", ""id_venda"": 3181, ""id_entidade"": 2}"
"2025-04-25 09:43:59";"{""log"": ""venda_prazo"", ""id_venda"": 3158, ""id_entidade"": 2}"
"2025-04-25 11:00:24";"{""log"": ""estorno_item"", ""id_venda"": 3184, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-25 11:51:29";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 3042, ""id_entidade"": 2}"
"2025-04-25 16:34:43";"{""log"": ""venda_prazo"", ""id_venda"": 3191, ""id_entidade"": 2}"
"2025-04-25 16:46:51";"{""log"": ""venda_prazo"", ""id_venda"": 3192, ""id_entidade"": 2}"
"2025-04-25 19:18:05";"{""log"": ""venda_prazo"", ""id_venda"": 3185, ""id_entidade"": 2}"
"2025-04-26 10:41:38";"{""log"": ""venda_prazo"", ""id_venda"": 3199, ""id_entidade"": 2}"
"2025-04-26 10:54:13";"{""log"": ""venda_prazo"", ""id_venda"": 3200, ""id_entidade"": 2}"
"2025-04-26 10:56:20";"{""log"": ""venda_prazo"", ""id_venda"": 3197, ""id_entidade"": 2}"
"2025-04-26 10:57:23";"{""log"": ""venda_prazo"", ""id_venda"": 3201, ""id_entidade"": 2}"
"2025-04-26 11:58:41";"{""log"": ""estorno_item"", ""id_venda"": 3204, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-26 11:59:35";"{""log"": ""venda_prazo"", ""id_venda"": 3204, ""id_entidade"": 2}"
"2025-04-26 12:27:52";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 3177, ""id_entidade"": 2}"
"2025-04-26 12:28:23";"{""log"": ""venda_prazo"", ""id_venda"": 3208, ""id_entidade"": 2}"
"2025-04-26 14:33:57";"{""log"": ""estorno_item"", ""id_venda"": 3214, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-26 14:51:27";"{""log"": ""venda_prazo"", ""id_venda"": 3214, ""id_entidade"": 2}"
"2025-04-26 17:24:02";"{""log"": ""estorno_item"", ""id_venda"": 3220, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-26 18:03:19";"{""log"": ""estorno_venda"", ""obs"": ""cliente não tinha o dinheiro"", ""id_venda"": 3219, ""id_entidade"": 170}"
"2025-04-26 19:28:10";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 3220, ""id_entidade"": 2}"
"2025-04-27 09:49:02";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 3231, ""id_entidade"": 170}"
"2025-04-27 09:59:51";"{""log"": ""venda_prazo"", ""id_venda"": 3233, ""id_entidade"": 2}"
"2025-04-27 11:19:19";"{""log"": ""estorno_item"", ""id_venda"": 3240, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-27 12:51:13";"{""log"": ""venda_prazo"", ""id_venda"": 3244, ""id_entidade"": 2}"
"2025-04-27 12:59:31";"{""log"": ""venda_prazo"", ""id_venda"": 3245, ""id_entidade"": 2}"
"2025-04-27 13:13:19";"{""log"": ""venda_prazo"", ""id_venda"": 3246, ""id_entidade"": 2}"
"2025-04-27 14:08:38";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 3228, ""id_entidade"": 170}"
"2025-04-28 09:09:35";"{""log"": ""venda_prazo"", ""id_venda"": 3250, ""id_entidade"": 2}"
"2025-04-28 09:13:03";"{""log"": ""estorno_venda"", ""obs"": ""Devolveu"", ""id_venda"": 3201, ""id_entidade"": 1}"
"2025-04-28 09:14:11";"{""log"": ""estorno_venda"", ""obs"": ""Devolveu"", ""id_venda"": 2883, ""id_entidade"": 1}"
"2025-04-28 09:15:03";"{""log"": ""estorno_venda"", ""obs"": ""Devolveu"", ""id_venda"": 1755, ""id_entidade"": 1}"
"2025-04-28 09:15:57";"{""log"": ""estorno_venda"", ""obs"": ""Devolveu"", ""id_venda"": 76, ""id_entidade"": 1}"
"2025-04-28 14:53:51";"{""log"": ""venda_prazo"", ""id_venda"": 3258, ""id_entidade"": 2}"
"2025-04-28 20:14:17";"{""log"": ""produto_estoque_del"", ""obs"": ""mateus devolveu"", ""qtd"": 551, ""custoun"": 100, ""id_produto"": 4, ""id_entidade"": 2}"
"2025-04-28 20:14:54";"{""log"": ""produto_estoque_add"", ""obs"": ""mateus devolveu 19"", ""qtd"": 589, ""custoun"": 100, ""id_produto"": 4, ""id_entidade"": 2}"
"2025-04-28 20:16:02";"{""log"": ""produto_estoque_del"", ""obs"": ""duplicou o do mateus"", ""qtd"": 19, ""custoun"": 100, ""id_produto"": 4, ""id_entidade"": 2}"
"2025-04-29 10:48:08";"{""log"": ""venda_prazo"", ""id_venda"": 3266, ""id_entidade"": 2}"
"2025-04-29 10:59:40";"{""log"": ""venda_prazo"", ""id_venda"": 3269, ""id_entidade"": 2}"
"2025-04-29 11:10:04";"{""log"": ""venda_prazo"", ""id_venda"": 3271, ""id_entidade"": 2}"
"2025-04-29 12:25:28";"{""log"": ""venda_prazo"", ""id_venda"": 3274, ""id_entidade"": 2}"
"2025-04-29 18:37:17";"{""log"": ""venda_prazo"", ""id_venda"": 3279, ""id_entidade"": 2}"
"2025-04-30 09:26:02";"{""log"": ""venda_prazo"", ""id_venda"": 3282, ""id_entidade"": 2}"
"2025-04-30 09:55:04";"{""log"": ""venda_prazo"", ""id_venda"": 3286, ""id_entidade"": 2}"
"2025-04-30 11:33:29";"{""log"": ""estorno_item"", ""id_venda"": 3290, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-04-30 18:22:42";"{""log"": ""venda_prazo"", ""id_venda"": 3297, ""id_entidade"": 2}"
"2025-04-30 18:22:59";"{""log"": ""venda_prazo"", ""id_venda"": 3298, ""id_entidade"": 2}"
"2025-05-01 08:51:42";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 3298, ""id_entidade"": 170}"
"2025-05-01 09:31:36";"{""log"": ""venda_prazo"", ""id_venda"": 3302, ""id_entidade"": 2}"
"2025-05-01 09:54:18";"{""log"": ""venda_prazo"", ""id_venda"": 3306, ""id_entidade"": 2}"
"2025-05-01 09:56:00";"{""log"": ""venda_prazo"", ""id_venda"": 3307, ""id_entidade"": 2}"
"2025-05-01 12:39:37";"{""log"": ""venda_prazo"", ""id_venda"": 3310, ""id_entidade"": 2}"
"2025-05-01 14:28:32";"{""log"": ""venda_prazo"", ""id_venda"": 3297, ""id_entidade"": 1}"
"2025-05-01 14:30:44";"{""log"": ""venda_prazo"", ""id_venda"": 3274, ""id_entidade"": 1}"
"2025-05-01 14:31:21";"{""log"": ""venda_prazo"", ""id_venda"": 3297, ""id_entidade"": 1}"
"2025-05-01 14:47:03";"{""log"": ""produto_estoque_del"", ""obs"": ""Ajuste"", ""qtd"": 53, ""custoun"": 100, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-05-01 14:47:55";"{""log"": ""produto_estoque_del"", ""obs"": ""Ajuste de estoque"", ""qtd"": 6, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-05-01 14:54:39";"{""log"": ""produto_estoque_add"", ""obs"": """", ""qtd"": 1, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-05-02 08:26:32";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 3320, ""id_entidade"": 2}"
"2025-05-02 08:26:41";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 3318, ""id_entidade"": 2}"
"2025-05-02 09:22:46";"{""log"": ""venda_prazo"", ""id_venda"": 3322, ""id_entidade"": 2}"
"2025-05-02 09:25:52";"{""log"": ""venda_prazo"", ""id_venda"": 3323, ""id_entidade"": 2}"
"2025-05-02 11:23:22";"{""log"": ""venda_prazo"", ""id_venda"": 3329, ""id_entidade"": 2}"
"2025-05-02 12:33:00";"{""log"": ""venda_prazo"", ""id_venda"": 3335, ""id_entidade"": 2}"
"2025-05-02 12:40:26";"{""log"": ""venda_prazo"", ""id_venda"": 3336, ""id_entidade"": 2}"
"2025-05-02 13:39:55";"{""log"": ""venda_prazo"", ""id_venda"": 3341, ""id_entidade"": 2}"
"2025-05-02 16:48:46";"{""log"": ""venda_prazo"", ""id_venda"": 3334, ""id_entidade"": 2}"
"2025-05-02 17:07:32";"{""log"": ""venda_prazo"", ""id_venda"": 3314, ""id_entidade"": 2}"
"2025-05-02 18:57:44";"{""log"": ""venda_prazo"", ""id_venda"": 3352, ""id_entidade"": 2}"
"2025-05-02 19:08:23";"{""log"": ""estorno_item"", ""id_venda"": 3353, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-05-02 19:11:40";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 3353, ""id_entidade"": 2}"
"2025-05-02 19:12:27";"{""log"": ""venda_prazo"", ""id_venda"": 3208, ""id_entidade"": 2}"
"2025-05-02 22:29:51";"{""log"": ""venda_prazo"", ""id_venda"": 3352, ""id_entidade"": 1}"
"2025-05-03 08:17:46";"{""log"": ""venda_prazo"", ""id_venda"": 3329, ""id_entidade"": 2}"
"2025-05-03 09:30:08";"{""log"": ""venda_prazo"", ""id_venda"": 3356, ""id_entidade"": 2}"
"2025-05-03 09:30:22";"{""log"": ""venda_prazo"", ""id_venda"": 3357, ""id_entidade"": 2}"
"2025-05-03 09:39:12";"{""log"": ""estorno_item"", ""id_venda"": 3358, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-05-03 11:05:12";"{""log"": ""venda_prazo"", ""id_venda"": 3332, ""id_entidade"": 2}"
"2025-05-03 11:17:10";"{""log"": ""estorno_item"", ""id_venda"": 3367, ""id_entidade"": 2, ""id_vendaitem"": 2}"
"2025-05-03 11:19:06";"{""log"": ""venda_prazo"", ""id_venda"": 924, ""id_entidade"": 2}"
"2025-05-03 11:19:12";"{""log"": ""venda_prazo"", ""id_venda"": 3366, ""id_entidade"": 2}"
"2025-05-03 14:52:07";"{""log"": ""estorno_item"", ""id_venda"": 3377, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-05-03 15:04:32";"{""log"": ""venda_prazo"", ""id_venda"": 3379, ""id_entidade"": 2}"
"2025-05-03 15:30:19";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 3377, ""id_entidade"": 2}"
"2025-05-03 15:30:58";"{""log"": ""venda_prazo"", ""id_venda"": 3381, ""id_entidade"": 2}"
"2025-05-03 15:31:12";"{""log"": ""venda_prazo"", ""id_venda"": 3382, ""id_entidade"": 2}"
"2025-05-03 16:01:42";"{""log"": ""venda_prazo"", ""id_venda"": 3382, ""id_entidade"": 2}"
"2025-05-03 19:42:28";"{""log"": ""venda_prazo"", ""id_venda"": 3385, ""id_entidade"": 2}"
"2025-05-03 19:45:14";"{""log"": ""produto_estoque_secundario_del"", ""obs"": ""Enviado para liquigas"", ""qtd"": 4, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-05-04 10:38:01";"{""log"": ""venda_prazo"", ""id_venda"": 3393, ""id_entidade"": 2}"
"2025-05-04 12:33:56";"{""log"": ""estorno_item"", ""id_venda"": 3398, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-05-04 12:35:47";"{""log"": ""venda_prazo"", ""id_venda"": 3399, ""id_entidade"": 2}"
"2025-05-04 13:00:26";"{""log"": ""venda_prazo"", ""id_venda"": 3401, ""id_entidade"": 2}"
"2025-05-04 16:37:06";"{""log"": ""venda_prazo"", ""id_venda"": 3404, ""id_entidade"": 1}"
"2025-05-05 08:37:03";"{""log"": ""venda_prazo"", ""id_venda"": 3378, ""id_entidade"": 2}"
"2025-05-05 08:37:08";"{""log"": ""venda_prazo"", ""id_venda"": 3391, ""id_entidade"": 2}"
"2025-05-05 08:46:31";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 3384, ""id_entidade"": 2}"
"2025-05-05 09:20:16";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 3357, ""id_entidade"": 2}"
"2025-05-05 09:20:50";"{""log"": ""venda_prazo"", ""id_venda"": 3407, ""id_entidade"": 2}"
"2025-05-05 09:21:06";"{""log"": ""venda_prazo"", ""id_venda"": 3408, ""id_entidade"": 2}"
"2025-05-05 10:56:13";"{""log"": ""estorno_item"", ""id_venda"": 3409, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-05-05 11:08:06";"{""log"": ""venda_prazo"", ""id_venda"": 3411, ""id_entidade"": 1}"
"2025-05-05 11:09:53";"{""log"": ""venda_prazo"", ""id_venda"": 3412, ""id_entidade"": 2}"
"2025-05-05 11:21:18";"{""log"": ""estorno_venda"", ""obs"": ""errado"", ""id_venda"": 3409, ""id_entidade"": 2}"
"2025-05-05 12:05:19";"{""log"": ""venda_prazo"", ""id_venda"": 3415, ""id_entidade"": 2}"
"2025-05-05 13:40:50";"{""log"": ""estorno_venda"", ""obs"": ""não comprou"", ""id_venda"": 3402, ""id_entidade"": 170}"
"2025-05-05 15:28:22";"{""log"": ""venda_prazo"", ""id_venda"": 3425, ""id_entidade"": 2}"
"2025-05-05 15:49:00";"{""log"": ""venda_prazo"", ""id_venda"": 3398, ""id_entidade"": 2}"
"2025-05-05 15:49:05";"{""log"": ""venda_prazo"", ""id_venda"": 3414, ""id_entidade"": 2}"
"2025-05-05 15:59:37";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2392, ""id_entidade"": 2}"
"2025-05-05 17:43:08";"{""log"": ""venda_prazo"", ""id_venda"": 3427, ""id_entidade"": 2}"
"2025-05-05 20:09:45";"{""log"": ""venda_prazo"", ""id_venda"": 3432, ""id_entidade"": 2}"
"2025-05-06 09:00:16";"{""log"": ""venda_prazo"", ""id_venda"": 3435, ""id_entidade"": 2}"
"2025-05-06 11:11:47";"{""log"": ""venda_prazo"", ""id_venda"": 3442, ""id_entidade"": 2}"
"2025-05-06 13:31:13";"{""log"": ""venda_prazo"", ""id_venda"": 3446, ""id_entidade"": 2}"
